date,vehicle_category,vehicle_class,manufacturer,state,rto,registrations,quarter,year
2024-07-01,4W,BUS,Kia,Uttar Pradesh,UT29,6935,2024-Q3,2024
2024-08-01,2W,MOTORCYCLE,Hero MotoCorp,Maharashtra,MA16,30607,2024-Q3,2024
2024-08-01,2W,SCOOTER,Hero MotoCorp,Tamil Nadu,TA62,17129,2024-Q3,2024
2024-08-01,2W,MOTORCYCLE,Hero MotoCorp,Karnataka,KA81,34476,2024-Q3,2024
2024-08-01,2W,MOTORCYCLE,Hero MotoCorp,Gujarat,GU34,13717,2024-Q3,2024
2024-08-01,2W,SCOOTER,Hero MotoCorp,Uttar Pradesh,UT39,46149,2024-Q3,2024
2024-08-01,2W,MOPED,Honda,Maharashtra,MA74,26863,2024-Q3,2024
2024-08-01,2W,SCOOTER,Honda,Tamil Nadu,TA26,28618,2024-Q3,2024
2024-08-01,2W,SCOOTER,Honda,Karnataka,KA55,36007,2024-Q3,2024
2024-08-01,2W,MOPED,Honda,Gujarat,GU21,16140,2024-Q3,2024
2024-08-01,2W,MOPED,Honda,Uttar Pradesh,UT06,22716,2024-Q3,2024
2024-08-01,2W,MOPED,TVS,Maharashtra,MA15,20924,2024-Q3,2024
2024-08-01,2W,MOPED,TVS,Tamil Nadu,TA81,11049,2024-Q3,2024
2024-08-01,2W,SCOOTER,TVS,Karnataka,KA35,12626,2024-Q3,2024
2024-08-01,2W,SCOOTER,TVS,Gujarat,GU14,15159,2024-Q3,2024
2024-08-01,2W,MOPED,TVS,Uttar Pradesh,UT39,24520,2024-Q3,2024
2024-08-01,2W,MOPED,Bajaj,Maharashtra,MA52,23400,2024-Q3,2024
2024-08-01,2W,MOTORCYCLE,Bajaj,Tamil Nadu,TA53,9412,2024-Q3,2024
2024-08-01,2W,MOTORCYCLE,Bajaj,Karnataka,KA64,21618,2024-Q3,2024
2024-08-01,2W,MOPED,Bajaj,Gujarat,GU70,17465,2024-Q3,2024
2024-08-01,2W,MOPED,Bajaj,Uttar Pradesh,UT34,14868,2024-Q3,2024
2024-08-01,2W,MOTORCYCLE,Yamaha,Maharashtra,MA86,15639,2024-Q3,2024
2024-08-01,2W,SCOOTER,Yamaha,Tamil Nadu,TA92,19958,2024-Q3,2024
2024-08-01,2W,MOPED,Yamaha,Karnataka,KA86,33058,2024-Q3,2024
2024-08-01,2W,MOPED,Yamaha,Gujarat,GU96,8607,2024-Q3,2024
2024-08-01,2W,MOTORCYCLE,Yamaha,Uttar Pradesh,UT36,19484,2024-Q3,2024
2024-08-01,2W,MOTORCYCLE,Royal Enfield,Maharashtra,MA10,22709,2024-Q3,2024
2024-08-01,2W,SCOOTER,Royal Enfield,Tamil Nadu,TA08,25412,2024-Q3,2024
2024-08-01,2W,MOTORCYCLE,Royal Enfield,Karnataka,KA62,12118,2024-Q3,2024
2024-08-01,2W,SCOOTER,Royal Enfield,Gujarat,GU81,22465,2024-Q3,2024
2024-08-01,2W,MOPED,Royal Enfield,Uttar Pradesh,UT88,30676,2024-Q3,2024
2024-08-01,3W,AUTO RICKSHAW,Bajaj Auto,Maharashtra,MA57,1578,2024-Q3,2024
2024-08-01,3W,3W GOODS VEHICLE,Bajaj Auto,Tamil Nadu,TA93,1253,2024-Q3,2024
2024-08-01,3W,3W GOODS VEHICLE,Bajaj Auto,Karnataka,KA27,1871,2024-Q3,2024
2024-08-01,3W,E-RICKSHAW,Bajaj Auto,Gujarat,GU21,2499,2024-Q3,2024
2024-08-01,3W,3W GOODS VEHICLE,Bajaj Auto,Uttar Pradesh,UT51,4092,2024-Q3,2024
2024-08-01,3W,AUTO RICKSHAW,Mahindra,Maharashtra,MA14,4177,2024-Q3,2024
2024-08-01,3W,AUTO RICKSHAW,Mahindra,Tamil Nadu,TA17,4522,2024-Q3,2024
2024-08-01,3W,E-RICKSHAW,Mahindra,Karnataka,KA59,2937,2024-Q3,2024
2024-08-01,3W,3W GOODS VEHICLE,Mahindra,Gujarat,GU34,1810,2024-Q3,2024
2024-08-01,3W,AUTO RICKSHAW,Mahindra,Uttar Pradesh,UT25,3471,2024-Q3,2024
2024-08-01,3W,E-RICKSHAW,TVS,Maharashtra,MA62,1431,2024-Q3,2024
2024-08-01,3W,AUTO RICKSHAW,TVS,Tamil Nadu,TA76,2512,2024-Q3,2024
2024-08-01,3W,E-RICKSHAW,TVS,Karnataka,KA20,1921,2024-Q3,2024
2024-08-01,3W,E-RICKSHAW,TVS,Gujarat,GU71,4318,2024-Q3,2024
2024-08-01,3W,AUTO RICKSHAW,TVS,Uttar Pradesh,UT04,2960,2024-Q3,2024
2024-08-01,3W,AUTO RICKSHAW,Piaggio,Maharashtra,MA28,2768,2024-Q3,2024
2024-08-01,3W,AUTO RICKSHAW,Piaggio,Tamil Nadu,TA97,3861,2024-Q3,2024
2024-08-01,3W,AUTO RICKSHAW,Piaggio,Karnataka,KA37,1718,2024-Q3,2024
2024-08-01,3W,E-RICKSHAW,Piaggio,Gujarat,GU53,3830,2024-Q3,2024
2024-08-01,3W,AUTO RICKSHAW,Piaggio,Uttar Pradesh,UT06,3551,2024-Q3,2024
2024-08-01,3W,AUTO RICKSHAW,Force Motors,Maharashtra,MA18,3452,2024-Q3,2024
2024-08-01,3W,AUTO RICKSHAW,Force Motors,Tamil Nadu,TA25,1190,2024-Q3,2024
2024-08-01,3W,3W GOODS VEHICLE,Force Motors,Karnataka,KA83,3841,2024-Q3,2024
2024-08-01,3W,3W GOODS VEHICLE,Force Motors,Gujarat,GU15,2304,2024-Q3,2024
2024-08-01,3W,AUTO RICKSHAW,Force Motors,Uttar Pradesh,UT32,1015,2024-Q3,2024
2024-08-01,4W,MOTOR CAR,Maruti Suzuki,Maharashtra,MA80,11923,2024-Q3,2024
2024-08-01,4W,SUV,Maruti Suzuki,Tamil Nadu,TA09,9071,2024-Q3,2024
2024-08-01,4W,COMMERCIAL VEHICLE,Maruti Suzuki,Karnataka,KA51,16159,2024-Q3,2024
2024-08-01,4W,SUV,Maruti Suzuki,Gujarat,GU27,5774,2024-Q3,2024
2024-08-01,4W,SUV,Maruti Suzuki,Uttar Pradesh,UT34,17440,2024-Q3,2024
2024-08-01,4W,SUV,Hyundai,Maharashtra,MA05,14409,2024-Q3,2024
2024-08-01,4W,SUV,Hyundai,Tamil Nadu,TA13,17044,2024-Q3,2024
2024-08-01,4W,BUS,Hyundai,Karnataka,KA33,4437,2024-Q3,2024
2024-08-01,4W,MOTOR CAR,Hyundai,Gujarat,GU17,10154,2024-Q3,2024
2024-08-01,4W,COMMERCIAL VEHICLE,Hyundai,Uttar Pradesh,UT97,14790,2024-Q3,2024
2024-08-01,4W,MOTOR CAR,Tata Motors,Maharashtra,MA68,3364,2024-Q3,2024
2024-08-01,4W,BUS,Tata Motors,Tamil Nadu,TA93,7799,2024-Q3,2024
2024-08-01,4W,COMMERCIAL VEHICLE,Tata Motors,Karnataka,KA29,3890,2024-Q3,2024
2024-08-01,4W,COMMERCIAL VEHICLE,Tata Motors,Gujarat,GU46,7840,2024-Q3,2024
2024-08-01,4W,COMMERCIAL VEHICLE,Tata Motors,Uttar Pradesh,UT66,13902,2024-Q3,2024
2024-08-01,4W,BUS,Mahindra,Maharashtra,MA48,13189,2024-Q3,2024
2024-08-01,4W,COMMERCIAL VEHICLE,Mahindra,Tamil Nadu,TA36,7532,2024-Q3,2024
2024-08-01,4W,COMMERCIAL VEHICLE,Mahindra,Karnataka,KA90,14665,2024-Q3,2024
2024-08-01,4W,COMMERCIAL VEHICLE,Mahindra,Gujarat,GU87,5546,2024-Q3,2024
2024-08-01,4W,SUV,Mahindra,Uttar Pradesh,UT74,11825,2024-Q3,2024
2024-08-01,4W,MOTOR CAR,Honda Cars,Maharashtra,MA46,7563,2024-Q3,2024
2024-08-01,4W,SUV,Honda Cars,Tamil Nadu,TA32,4626,2024-Q3,2024
2024-08-01,4W,BUS,Honda Cars,Karnataka,KA63,13539,2024-Q3,2024
2024-08-01,4W,SUV,Honda Cars,Gujarat,GU63,12005,2024-Q3,2024
2024-08-01,4W,SUV,Honda Cars,Uttar Pradesh,UT52,4075,2024-Q3,2024
2024-08-01,4W,SUV,Toyota,Maharashtra,MA92,2896,2024-Q3,2024
2024-08-01,4W,MOTOR CAR,Toyota,Tamil Nadu,TA66,16110,2024-Q3,2024
2024-08-01,4W,COMMERCIAL VEHICLE,Toyota,Karnataka,KA04,14610,2024-Q3,2024
2024-08-01,4W,SUV,Toyota,Gujarat,GU20,10831,2024-Q3,2024
2024-08-01,4W,BUS,Toyota,Uttar Pradesh,UT44,8389,2024-Q3,2024
2024-08-01,4W,MOTOR CAR,Kia,Maharashtra,MA15,6178,2024-Q3,2024
2024-08-01,4W,MOTOR CAR,Kia,Tamil Nadu,TA68,5588,2024-Q3,2024
2024-08-01,4W,MOTOR CAR,Kia,Karnataka,KA33,11250,2024-Q3,2024
2024-08-01,4W,COMMERCIAL VEHICLE,Kia,Gujarat,GU64,12146,2024-Q3,2024
2024-08-01,4W,BUS,Kia,Uttar Pradesh,UT13,7993,2024-Q3,2024
2024-09-01,2W,MOPED,Hero MotoCorp,Maharashtra,MA26,10997,2024-Q3,2024
2024-09-01,2W,MOPED,Hero MotoCorp,Tamil Nadu,TA19,25553,2024-Q3,2024
2024-09-01,2W,MOTORCYCLE,Hero MotoCorp,Karnataka,KA21,37897,2024-Q3,2024
2024-09-01,2W,SCOOTER,Hero MotoCorp,Gujarat,GU18,27420,2024-Q3,2024
2024-09-01,2W,MOPED,Hero MotoCorp,Uttar Pradesh,UT12,28069,2024-Q3,2024
2024-09-01,2W,MOTORCYCLE,Honda,Maharashtra,MA25,14985,2024-Q3,2024
2024-09-01,2W,MOPED,Honda,Tamil Nadu,TA49,25781,2024-Q3,2024
2024-09-01,2W,SCOOTER,Honda,Karnataka,KA35,21214,2024-Q3,2024
2024-09-01,2W,MOPED,Honda,Gujarat,GU13,16935,2024-Q3,2024
2024-09-01,2W,MOTORCYCLE,Honda,Uttar Pradesh,UT31,32387,2024-Q3,2024
2024-09-01,2W,MOPED,TVS,Maharashtra,MA97,20586,2024-Q3,2024
2024-09-01,2W,MOPED,TVS,Tamil Nadu,TA40,34929,2024-Q3,2024
2024-09-01,2W,SCOOTER,TVS,Karnataka,KA48,12607,2024-Q3,2024
2024-09-01,2W,MOTORCYCLE,TVS,Gujarat,GU34,16173,2024-Q3,2024
2024-09-01,2W,MOTORCYCLE,TVS,Uttar Pradesh,UT96,12112,2024-Q3,2024
2024-09-01,2W,MOTORCYCLE,Bajaj,Maharashtra,MA27,19376,2024-Q3,2024
2024-09-01,2W,MOTORCYCLE,Bajaj,Tamil Nadu,TA88,18575,2024-Q3,2024
2024-09-01,2W,MOTORCYCLE,Bajaj,Karnataka,KA53,24818,2024-Q3,2024
2024-09-01,2W,MOTORCYCLE,Bajaj,Gujarat,GU04,24991,2024-Q3,2024
2024-09-01,2W,SCOOTER,Bajaj,Uttar Pradesh,UT73,15864,2024-Q3,2024
2024-09-01,2W,MOTORCYCLE,Yamaha,Maharashtra,MA72,23264,2024-Q3,2024
2024-09-01,2W,MOTORCYCLE,Yamaha,Tamil Nadu,TA61,22063,2024-Q3,2024
2024-09-01,2W,MOTORCYCLE,Yamaha,Karnataka,KA07,9648,2024-Q3,2024
2024-09-01,2W,MOTORCYCLE,Yamaha,Gujarat,GU15,21949,2024-Q3,2024
2024-09-01,2W,SCOOTER,Yamaha,Uttar Pradesh,UT56,17188,2024-Q3,2024
2024-09-01,2W,SCOOTER,Royal Enfield,Maharashtra,MA84,7854,2024-Q3,2024
2024-09-01,2W,SCOOTER,Royal Enfield,Tamil Nadu,TA67,9651,2024-Q3,2024
2024-09-01,2W,SCOOTER,Royal Enfield,Karnataka,KA69,16428,2024-Q3,2024
2024-09-01,2W,SCOOTER,Royal Enfield,Gujarat,GU62,28047,2024-Q3,2024
2024-09-01,2W,MOTORCYCLE,Royal Enfield,Uttar Pradesh,UT09,24787,2024-Q3,2024
2024-09-01,3W,3W GOODS VEHICLE,Bajaj Auto,Maharashtra,MA40,1171,2024-Q3,2024
2024-09-01,3W,E-RICKSHAW,Bajaj Auto,Tamil Nadu,TA06,2582,2024-Q3,2024
2024-09-01,3W,3W GOODS VEHICLE,Bajaj Auto,Karnataka,KA67,2258,2024-Q3,2024
2024-09-01,3W,AUTO RICKSHAW,Bajaj Auto,Gujarat,GU44,920,2024-Q3,2024
2024-09-01,3W,E-RICKSHAW,Bajaj Auto,Uttar Pradesh,UT12,2538,2024-Q3,2024
2024-09-01,3W,3W GOODS VEHICLE,Mahindra,Maharashtra,MA32,3487,2024-Q3,2024
2024-09-01,3W,3W GOODS VEHICLE,Mahindra,Tamil Nadu,TA03,4318,2024-Q3,2024
2024-09-01,3W,E-RICKSHAW,Mahindra,Karnataka,KA74,1886,2024-Q3,2024
2024-09-01,3W,E-RICKSHAW,Mahindra,Gujarat,GU62,3717,2024-Q3,2024
2024-09-01,3W,3W GOODS VEHICLE,Mahindra,Uttar Pradesh,UT27,2071,2024-Q3,2024
2024-09-01,3W,E-RICKSHAW,TVS,Maharashtra,MA66,3060,2024-Q3,2024
2024-09-01,3W,E-RICKSHAW,TVS,Tamil Nadu,TA12,1990,2024-Q3,2024
2024-09-01,3W,AUTO RICKSHAW,TVS,Karnataka,KA06,1214,2024-Q3,2024
2024-09-01,3W,AUTO RICKSHAW,TVS,Gujarat,GU23,3192,2024-Q3,2024
2024-09-01,3W,AUTO RICKSHAW,TVS,Uttar Pradesh,UT77,4239,2024-Q3,2024
2024-09-01,3W,AUTO RICKSHAW,Piaggio,Maharashtra,MA50,1053,2024-Q3,2024
2024-09-01,3W,E-RICKSHAW,Piaggio,Tamil Nadu,TA33,3839,2024-Q3,2024
2024-09-01,3W,AUTO RICKSHAW,Piaggio,Karnataka,KA09,3588,2024-Q3,2024
2024-09-01,3W,E-RICKSHAW,Piaggio,Gujarat,GU82,3255,2024-Q3,2024
2024-09-01,3W,AUTO RICKSHAW,Piaggio,Uttar Pradesh,UT36,3839,2024-Q3,2024
2024-09-01,3W,3W GOODS VEHICLE,Force Motors,Maharashtra,MA01,1039,2024-Q3,2024
2024-09-01,3W,3W GOODS VEHICLE,Force Motors,Tamil Nadu,TA36,2665,2024-Q3,2024
2024-09-01,3W,AUTO RICKSHAW,Force Motors,Karnataka,KA96,3883,2024-Q3,2024
2024-09-01,3W,3W GOODS VEHICLE,Force Motors,Gujarat,GU50,969,2024-Q3,2024
2024-09-01,3W,3W GOODS VEHICLE,Force Motors,Uttar Pradesh,UT14,3050,2024-Q3,2024
2024-09-01,4W,MOTOR CAR,Maruti Suzuki,Maharashtra,MA62,17383,2024-Q3,2024
2024-09-01,4W,SUV,Maruti Suzuki,Tamil Nadu,TA83,21068,2024-Q3,2024
2024-09-01,4W,SUV,Maruti Suzuki,Karnataka,KA68,14396,2024-Q3,2024
2024-09-01,4W,COMMERCIAL VEHICLE,Maruti Suzuki,Gujarat,GU38,13619,2024-Q3,2024
2024-09-01,4W,MOTOR CAR,Maruti Suzuki,Uttar Pradesh,UT65,17036,2024-Q3,2024
2024-09-01,4W,BUS,Hyundai,Maharashtra,MA82,16316,2024-Q3,2024
2024-09-01,4W,MOTOR CAR,Hyundai,Tamil Nadu,TA89,13356,2024-Q3,2024
2024-09-01,4W,MOTOR CAR,Hyundai,Karnataka,KA32,8422,2024-Q3,2024
2024-09-01,4W,COMMERCIAL VEHICLE,Hyundai,Gujarat,GU27,7459,2024-Q3,2024
2024-09-01,4W,SUV,Hyundai,Uttar Pradesh,UT10,18191,2024-Q3,2024
2024-09-01,4W,BUS,Tata Motors,Maharashtra,MA46,13779,2024-Q3,2024
2024-09-01,4W,SUV,Tata Motors,Tamil Nadu,TA05,5043,2024-Q3,2024
2024-09-01,4W,COMMERCIAL VEHICLE,Tata Motors,Karnataka,KA48,2527,2024-Q3,2024
2024-09-01,4W,COMMERCIAL VEHICLE,Tata Motors,Gujarat,GU90,3299,2024-Q3,2024
2024-09-01,4W,SUV,Tata Motors,Uttar Pradesh,UT86,8824,2024-Q3,2024
2024-09-01,4W,MOTOR CAR,Mahindra,Maharashtra,MA29,8643,2024-Q3,2024
2024-09-01,4W,COMMERCIAL VEHICLE,Mahindra,Tamil Nadu,TA57,11724,2024-Q3,2024
2024-09-01,4W,MOTOR CAR,Mahindra,Karnataka,KA76,10844,2024-Q3,2024
2024-09-01,4W,COMMERCIAL VEHICLE,Mahindra,Gujarat,GU37,13353,2024-Q3,2024
2024-09-01,4W,BUS,Mahindra,Uttar Pradesh,UT97,16665,2024-Q3,2024
2024-09-01,4W,COMMERCIAL VEHICLE,Honda Cars,Maharashtra,MA87,8475,2024-Q3,2024
2024-09-01,4W,COMMERCIAL VEHICLE,Honda Cars,Tamil Nadu,TA31,5899,2024-Q3,2024
2024-09-01,4W,COMMERCIAL VEHICLE,Honda Cars,Karnataka,KA56,5282,2024-Q3,2024
2024-09-01,4W,SUV,Honda Cars,Gujarat,GU47,9787,2024-Q3,2024
2024-09-01,4W,MOTOR CAR,Honda Cars,Uttar Pradesh,UT70,11423,2024-Q3,2024
2024-09-01,4W,BUS,Toyota,Maharashtra,MA08,11680,2024-Q3,2024
2024-09-01,4W,SUV,Toyota,Tamil Nadu,TA41,15212,2024-Q3,2024
2024-09-01,4W,MOTOR CAR,Toyota,Karnataka,KA93,11448,2024-Q3,2024
2024-09-01,4W,SUV,Toyota,Gujarat,GU61,14034,2024-Q3,2024
2024-09-01,4W,BUS,Toyota,Uttar Pradesh,UT14,3639,2024-Q3,2024
2024-09-01,4W,BUS,Kia,Maharashtra,MA06,14912,2024-Q3,2024
2024-09-01,4W,BUS,Kia,Tamil Nadu,TA63,3200,2024-Q3,2024
2024-09-01,4W,MOTOR CAR,Kia,Karnataka,KA30,11501,2024-Q3,2024
2024-09-01,4W,SUV,Kia,Gujarat,GU04,3151,2024-Q3,2024
2024-09-01,4W,MOTOR CAR,Kia,Uttar Pradesh,UT79,11664,2024-Q3,2024
2024-10-01,2W,MOTORCYCLE,Hero MotoCorp,Maharashtra,MA65,22506,2024-Q4,2024
2024-10-01,2W,SCOOTER,Hero MotoCorp,Tamil Nadu,TA86,26614,2024-Q4,2024
2024-10-01,2W,MOPED,Hero MotoCorp,Karnataka,KA06,16094,2024-Q4,2024
2024-10-01,2W,MOPED,Hero MotoCorp,Gujarat,GU51,41798,2024-Q4,2024
2024-10-01,2W,SCOOTER,Hero MotoCorp,Uttar Pradesh,UT92,16624,2024-Q4,2024
2024-10-01,2W,MOTORCYCLE,Honda,Maharashtra,MA30,32588,2024-Q4,2024
2024-10-01,2W,SCOOTER,Honda,Tamil Nadu,TA96,29412,2024-Q4,2024
2024-10-01,2W,MOPED,Honda,Karnataka,KA17,38586,2024-Q4,2024
2024-10-01,2W,MOTORCYCLE,Honda,Gujarat,GU24,15546,2024-Q4,2024
2024-10-01,2W,MOPED,Honda,Uttar Pradesh,UT44,33113,2024-Q4,2024
2024-10-01,2W,MOTORCYCLE,TVS,Maharashtra,MA53,12289,2024-Q4,2024
2024-10-01,2W,SCOOTER,TVS,Tamil Nadu,TA46,13539,2024-Q4,2024
2024-10-01,2W,MOTORCYCLE,TVS,Karnataka,KA67,21726,2024-Q4,2024
2024-10-01,2W,MOPED,TVS,Gujarat,GU82,7875,2024-Q4,2024
2024-10-01,2W,SCOOTER,TVS,Uttar Pradesh,UT72,18384,2024-Q4,2024
2024-10-01,2W,SCOOTER,Bajaj,Maharashtra,MA19,11475,2024-Q4,2024
2024-10-01,2W,MOPED,Bajaj,Tamil Nadu,TA82,15211,2024-Q4,2024
2024-10-01,2W,MOTORCYCLE,Bajaj,Karnataka,KA63,27262,2024-Q4,2024
2024-10-01,2W,MOTORCYCLE,Bajaj,Gujarat,GU24,8923,2024-Q4,2024
2024-10-01,2W,SCOOTER,Bajaj,Uttar Pradesh,UT33,10679,2024-Q4,2024
2024-10-01,2W,MOTORCYCLE,Yamaha,Maharashtra,MA11,8029,2024-Q4,2024
2024-10-01,2W,SCOOTER,Yamaha,Tamil Nadu,TA71,23358,2024-Q4,2024
2024-10-01,2W,SCOOTER,Yamaha,Karnataka,KA08,23087,2024-Q4,2024
2024-10-01,2W,MOPED,Yamaha,Gujarat,GU09,18747,2024-Q4,2024
2024-10-01,2W,MOTORCYCLE,Yamaha,Uttar Pradesh,UT63,11400,2024-Q4,2024
2024-10-01,2W,MOTORCYCLE,Royal Enfield,Maharashtra,MA48,11016,2024-Q4,2024
2024-10-01,2W,MOPED,Royal Enfield,Tamil Nadu,TA70,15008,2024-Q4,2024
2024-10-01,2W,SCOOTER,Royal Enfield,Karnataka,KA15,11999,2024-Q4,2024
2024-10-01,2W,MOTORCYCLE,Royal Enfield,Gujarat,GU65,18222,2024-Q4,2024
2024-10-01,2W,MOTORCYCLE,Royal Enfield,Uttar Pradesh,UT90,8883,2024-Q4,2024
2024-10-01,3W,AUTO RICKSHAW,Bajaj Auto,Maharashtra,MA71,3105,2024-Q4,2024
2024-10-01,3W,AUTO RICKSHAW,Bajaj Auto,Tamil Nadu,TA14,836,2024-Q4,2024
2024-10-01,3W,E-RICKSHAW,Bajaj Auto,Karnataka,KA65,828,2024-Q4,2024
2024-10-01,3W,E-RICKSHAW,Bajaj Auto,Gujarat,GU42,1640,2024-Q4,2024
2024-10-01,3W,E-RICKSHAW,Bajaj Auto,Uttar Pradesh,UT47,1143,2024-Q4,2024
2024-10-01,3W,AUTO RICKSHAW,Mahindra,Maharashtra,MA51,2367,2024-Q4,2024
2024-10-01,3W,AUTO RICKSHAW,Mahindra,Tamil Nadu,TA18,2803,2024-Q4,2024
2024-10-01,3W,AUTO RICKSHAW,Mahindra,Karnataka,KA89,1938,2024-Q4,2024
2024-10-01,3W,AUTO RICKSHAW,Mahindra,Gujarat,GU10,4434,2024-Q4,2024
2024-10-01,3W,E-RICKSHAW,Mahindra,Uttar Pradesh,UT21,2400,2024-Q4,2024
2024-10-01,3W,E-RICKSHAW,TVS,Maharashtra,MA44,5262,2024-Q4,2024
2024-10-01,3W,3W GOODS VEHICLE,TVS,Tamil Nadu,TA76,994,2024-Q4,2024
2024-10-01,3W,E-RICKSHAW,TVS,Karnataka,KA16,3779,2024-Q4,2024
2024-10-01,3W,AUTO RICKSHAW,TVS,Gujarat,GU56,2227,2024-Q4,2024
2024-10-01,3W,AUTO RICKSHAW,TVS,Uttar Pradesh,UT50,2300,2024-Q4,2024
2024-10-01,3W,AUTO RICKSHAW,Piaggio,Maharashtra,MA15,2592,2024-Q4,2024
2024-10-01,3W,E-RICKSHAW,Piaggio,Tamil Nadu,TA91,2415,2024-Q4,2024
2024-10-01,3W,E-RICKSHAW,Piaggio,Karnataka,KA71,2601,2024-Q4,2024
2024-10-01,3W,E-RICKSHAW,Piaggio,Gujarat,GU36,1096,2024-Q4,2024
2024-10-01,3W,E-RICKSHAW,Piaggio,Uttar Pradesh,UT61,2807,2024-Q4,2024
2024-10-01,3W,3W GOODS VEHICLE,Force Motors,Maharashtra,MA04,4230,2024-Q4,2024
2024-10-01,3W,E-RICKSHAW,Force Motors,Tamil Nadu,TA79,4038,2024-Q4,2024
2024-10-01,3W,E-RICKSHAW,Force Motors,Karnataka,KA30,1371,2024-Q4,2024
2024-10-01,3W,3W GOODS VEHICLE,Force Motors,Gujarat,GU34,1756,2024-Q4,2024
2024-10-01,3W,3W GOODS VEHICLE,Force Motors,Uttar Pradesh,UT25,1559,2024-Q4,2024
2024-10-01,4W,COMMERCIAL VEHICLE,Maruti Suzuki,Maharashtra,MA43,18149,2024-Q4,2024
2024-10-01,4W,SUV,Maruti Suzuki,Tamil Nadu,TA54,7001,2024-Q4,2024
2024-10-01,4W,SUV,Maruti Suzuki,Karnataka,KA45,16791,2024-Q4,2024
2024-10-01,4W,SUV,Maruti Suzuki,Gujarat,GU37,18643,2024-Q4,2024
2024-10-01,4W,SUV,Maruti Suzuki,Uttar Pradesh,UT23,15894,2024-Q4,2024
2024-10-01,4W,COMMERCIAL VEHICLE,Hyundai,Maharashtra,MA04,12666,2024-Q4,2024
2024-10-01,4W,COMMERCIAL VEHICLE,Hyundai,Tamil Nadu,TA05,12786,2024-Q4,2024
2024-10-01,4W,COMMERCIAL VEHICLE,Hyundai,Karnataka,KA94,18383,2024-Q4,2024
2024-10-01,4W,BUS,Hyundai,Gujarat,GU69,10425,2024-Q4,2024
2024-10-01,4W,MOTOR CAR,Hyundai,Uttar Pradesh,UT85,13881,2024-Q4,2024
2024-10-01,4W,COMMERCIAL VEHICLE,Tata Motors,Maharashtra,MA84,8004,2024-Q4,2024
2024-10-01,4W,BUS,Tata Motors,Tamil Nadu,TA06,8915,2024-Q4,2024
2024-10-01,4W,MOTOR CAR,Tata Motors,Karnataka,KA25,14121,2024-Q4,2024
2024-10-01,4W,MOTOR CAR,Tata Motors,Gujarat,GU21,13236,2024-Q4,2024
2024-10-01,4W,SUV,Tata Motors,Uttar Pradesh,UT54,4830,2024-Q4,2024
2024-10-01,4W,COMMERCIAL VEHICLE,Mahindra,Maharashtra,MA27,6239,2024-Q4,2024
2024-10-01,4W,COMMERCIAL VEHICLE,Mahindra,Tamil Nadu,TA53,6908,2024-Q4,2024
2024-10-01,4W,BUS,Mahindra,Karnataka,KA30,10069,2024-Q4,2024
2024-10-01,4W,SUV,Mahindra,Gujarat,GU57,11210,2024-Q4,2024
2024-10-01,4W,COMMERCIAL VEHICLE,Mahindra,Uttar Pradesh,UT32,9637,2024-Q4,2024
2024-10-01,4W,COMMERCIAL VEHICLE,Honda Cars,Maharashtra,MA19,7819,2024-Q4,2024
2024-10-01,4W,COMMERCIAL VEHICLE,Honda Cars,Tamil Nadu,TA92,4933,2024-Q4,2024
2024-10-01,4W,BUS,Honda Cars,Karnataka,KA69,12391,2024-Q4,2024
2024-10-01,4W,MOTOR CAR,Honda Cars,Gujarat,GU43,10192,2024-Q4,2024
2024-10-01,4W,COMMERCIAL VEHICLE,Honda Cars,Uttar Pradesh,UT26,6029,2024-Q4,2024
2024-10-01,4W,BUS,Toyota,Maharashtra,MA48,6259,2024-Q4,2024
2024-10-01,4W,BUS,Toyota,Tamil Nadu,TA03,9897,2024-Q4,2024
2024-10-01,4W,BUS,Toyota,Karnataka,KA51,16764,2024-Q4,2024
2024-10-01,4W,COMMERCIAL VEHICLE,Toyota,Gujarat,GU43,15460,2024-Q4,2024
2024-10-01,4W,BUS,Toyota,Uttar Pradesh,UT10,5801,2024-Q4,2024
2024-10-01,4W,BUS,Kia,Maharashtra,MA21,8752,2024-Q4,2024
2024-10-01,4W,SUV,Kia,Tamil Nadu,TA26,10661,2024-Q4,2024
2024-10-01,4W,BUS,Kia,Karnataka,KA73,6184,2024-Q4,2024
2024-10-01,4W,BUS,Kia,Gujarat,GU96,11298,2024-Q4,2024
2024-10-01,4W,MOTOR CAR,Kia,Uttar Pradesh,UT94,8565,2024-Q4,2024
2024-11-01,2W,MOPED,Hero MotoCorp,Maharashtra,MA21,26093,2024-Q4,2024
2024-11-01,2W,MOTORCYCLE,Hero MotoCorp,Tamil Nadu,TA14,25641,2024-Q4,2024
2024-11-01,2W,SCOOTER,Hero MotoCorp,Karnataka,KA82,35648,2024-Q4,2024
2024-11-01,2W,MOTORCYCLE,Hero MotoCorp,Gujarat,GU53,17007,2024-Q4,2024
2024-11-01,2W,MOPED,Hero MotoCorp,Uttar Pradesh,UT89,14754,2024-Q4,2024
2024-11-01,2W,MOPED,Honda,Maharashtra,MA67,26407,2024-Q4,2024
2024-11-01,2W,MOPED,Honda,Tamil Nadu,TA29,15861,2024-Q4,2024
2024-11-01,2W,MOTORCYCLE,Honda,Karnataka,KA29,20898,2024-Q4,2024
2024-11-01,2W,SCOOTER,Honda,Gujarat,GU38,10979,2024-Q4,2024
